"[""Ni court, ni long sur l'air de It goes like this"", "" [enregistrement sonore] : Tremblay-Caesar-Friend ; [interprété par] Eugène Daignault. Elle attend tout l'temps"", ' R. Beaudry ; [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nicolas folklore ; Mon père y m'a marié : folklore"", ' [enregistrement sonore] : [interprété par] Conrad Gauthier, folkloriste']","Gauthier, Conrad, 1885-1964",1925,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nid d'amour The love nest ; Le joli rêve = Let the rest of the world go by"", ' [enregistrement sonore] = Barthus-Hirsch ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ninon  [enregistrement sonore]', ' Tosti ; [performed by] Dr. A.J. Harpin, basso, organ accomp. La Canadienne', ' De La Sablonnière ; [performed by] Dr. A.J. Harpin, basso, orch. accomp.']","Tosti, F. Paolo (Francesco Paolo), 1846-1916",1915,"1 disque : analogique, 80 r/min ; 25 cm"
"['Ninon, quand tu me souris  [enregistrement sonore]', '']","L'Herbier, Robert, 1921-2008",1944,"1 disque : analogique, 78 r/min ; 25 cm"
"['Une noce au complet chanson comique', "" [enregistrement sonore] : [interprété par] Damase Dubuisson (de Montréal). Bibi s'en va-t-en guerre : chansonnette monologuée"", ' Almer ; [interprété par] Damase Dubuisson (de Montréal)']","DuBuisson, Damase, 1879-1945",1917,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Noël (d'Islande) [i.e. d'Irlande] Embarquez-vous"", ' [enregistrement sonore] ; [interprété par] M. Joseph Saucier, Montréal']","Saucier, Joseph, 1869-1941","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm"
"['Noël  [enregistrement sonore]', ' [interprété par] Louis Chartier']","Holmès, Augusta, 1847-1903",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël Cantique de Noël', ' chanté par Émil[e] Gour, ténor, avec orchestre [enregistrement sonore]', ' chanté par Louis Chartier, ténor, avec orchestre.']","Chartier, Louis, ca 1895-ca 1970",1920,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Noël Fais dodo, mon p'tit gars : chanson nègre : berceuse"", ' G.H. Clutsam [enregistrement sonore]', ' Holmès.']","Clutsam, George H., 1866-1951","1952, 1943","1 disque : analogique, 78 r/min ; 25 cm"
"['Noël  [enregistrement sonore]', ' Holmès. Jésus de Nazareth', ' Gounod']","Holmès, Augusta, 1847-1903",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël chez les pauvres  [enregistrement sonore]', ' Jean Nel ; [interprété par] Mons. Hector Pellerin. Monsieur Noël', ' Jane Vieu ; [interprété par] Mons. Hector Pellerin']","Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le Noël d'Aline conte pour les tout petits"", ' [enregistrement sonore] : Edy Debray ; raconté par Tante Lucille. La belle au bois dormant', ' conte de Perreault [i.e. Perrault] ; raconté par Tante Lucille']","Lucille, Tante, 1909-1996",1947,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le Noël d'Aline conte pour les tout petits ; La légende du chevrier"", ' [enregistrement sonore] : [récité par] Mons. Edy Debray']","Debray, Edy",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Noël d'enfant  [enregistrement sonore]"", "" Croze ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris. Les souliers de Noël"", "" Barre-Loret ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris""]","Croze, J.L.",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël de Boëllmann Ave verum', ' Stradella [enregistrement sonore]', ' Boëllmann.']","Boëllmann, Léon, 1862-1897",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël de délivrance The Christmas of deliverance ; Tu renaîtras = You will be reborn', ' [enregistrement sonore] = T. Dronchat']","Dronchat, T.",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël de Gounod  [enregistrement sonore]', ' Gounod. Agnus dei', ' Bizet']","Gounod, Charles, 1818-1893",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël des matelôts [sic] Viatique', ' Chaminade ; [interprété par] Paul Dufault [enregistrement sonore]', ' Tremisot-Silvestre ; [interprété par] Paul Dufault.']","Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le Noël des mésanges Lettre à Jésus : noël d'enfant"", ' Mulder [enregistrement sonore]', ' Missa.']","Missa, Edmond, 1861-1910",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël sur le lac Côme  [enregistrement sonore]', ' Galos ; [interprété par] Joseph Audet. Noël, il est minuit!', ' Lacôme ; [interprété par] Joseph Audet']","Audet, Joseph",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Noël tout blanc White Christmas', ' [enregistrement sonore] = Berlin-Gelinas ; [interprété par] José Lasalle. Engageons la bataille = Praise the Lord', ' Loesser ; [interprété par] José Lasalle']","Lasalle, José, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les noms canadiens 1ère partie ; Les noms canadiens : 2ème partie', ' [enregistrement sonore] : Dupaigne ; [interprété par] Charles Marchand']","Dupaigne, P. (Pierre), 1872-1953",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les noms canadiens  [enregistrement sonore]', "" M.P.G. Dupaigne... ; [interprété par] Charles Marchand. La grand' demande"", "" Maurice Morisset & Oscar O'Brien ; [interprété par] Charles Marchand""]","Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Nos coeurs émus n\'oublieront jamais sur l\'air de ""All the world loves a lover""', ' [enregistrement sonore] : Carbonneau-Thomas ; [interprété par] Hector Pellerin. Celle qu\'on n\'oublie pas : sur l\'air de ""The girl I can\'t forget""', ' Carbonneau-Robichaud ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"['Nos deux patries  [enregistrement sonore]', "" Brisson- Payette. Ce n'est qu'un drapeau""]","Payette, Louis",1917,"1 disque : analogique, 80 r/min ; 25 cm"
"['Nos vieux parents sur l\'air de ""Over the hill""', ' [enregistrement sonore] : Beaudry-Germain ; [interprété par] J. Hervey Germain. Reviens, ô ma mie', ' Lapierre-Maynard ; [interprété par] J. Hervey Germain']","Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Notre amour a passé comme un rêve Le bonheur n'est plus un rêve"", ' Colson-Poterat ; [interprété par] Ludovic Huot [enregistrement sonore]', ' Pothier-Chabran ; [interprété par] Ludovic Huot.']","Huot, Ludovic, 1897-1968",1936,"1 disque : analogique, 78 r/min ; 25 cm"
"['Notre anniversaire Anniversary song : du film ""The Jolson story""', ' [enregistrement sonore] = Al Jolson-Saul Chaplin-Ivanovici ; paroles françaises d\'Alain Gravel ; [interprété par] Fernand Robidoux. Sans vous = What am I gonna do about you? : du film ""Ladies man""', ' Sammy Cahn-Jule Styne ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux']","Robidoux, Fernand, 1920-1998",1947,"1 disque : analogique, 78 r/min ; 25 cm"
"['Notre Dame des amours  [enregistrement sonore]', ' Dommel-Maurice Alexander ; [interprété par] Lucille Dumont. La guitare à Chiquita', ' Maurice Vandair-Henri Bourtayre ; [interprété par] Lucille Dumont']","Dumont, Lucille, 1919-2016",1947,"1 disque : analogique, 78 r/min ; 25 cm"
"['Notre père Cantique à Saint- Joseph', ' W. Moreau ; [interprété par] Jos. Lefebvre, basse [enregistrement sonore]', ' H. Busser ; [interprété par] Paul Valade, ténor.']","Valade, Paul",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Nous avons tous fait ça Tout petit', ' [enregistrement sonore] ; [interprété par] H. Pellerin']","Pellerin, Hector, 1887-1953",1918,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nous n'irons plus au bois Ma Tant' Lire"", ' [enregistrement sonore] ; [interprété par] Jean Cartier']","Cartier, Jean",1928,"1 disque : analogique, 78 r/min ; 18 cm"
"[""Nous sommes Canadiens Le rêve s'est enfui déjà = Guess I'll have to dream the rest"", ' Green-Gélinas ; [interprété par] Lionel Parent [enregistrement sonore]', ' Gilson-Parent ; [interprété par] Lionel Parent.']","Parent, Lionel, 1905-1980",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"['Nouvelle agréable Dans cette étable', ' [enregistrement sonore] ; [interprété par le] Quatuor Saint-Saëns']",Quatuor Saint-Saëns,1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Novembre Le semeur', ' C. N. L.-Létourneau ; [interprété par] Émile La Rochelle [enregistrement sonore]', ' Bourget-Trémisot ; [interprété par] Émile La Rochelle.']","Larochelle, Émile, 1891-1958",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Une nuit d\'amour du film ""Une nuit d\'amour""', ' [enregistrement sonore] : Kahn-Schertzinger ; [interprété par] Ludovic Huot. Le chaland qui passe', ' de Badet-Bixio ; [interprété par] Ludovic Huot']","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nuit d'amour Jeannette"", ' Derfla-Dorletti ; [interprété par] Roméo Mousseau [enregistrement sonore]', ' Forest-Miro ; [interprété par] Roméo Mousseau.']","Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nuit d'été L'éventail"", ' Stop-Massenet [enregistrement sonore]', ' Legendre-Lavallée .']","Lavallée, Calixa, 1842-1891",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Une nuit de mai Chanson de Florian', ' Florian-Godard [enregistrement sonore]', ' Marzials-Thomas.']","Thomas, Ambroise, 1811-1896",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Nuit sorrentine L'amour s'en vient = Funiculi-Funicula"", ' Denza ; chanté par Duo Manetta [enregistrement sonore]', ' Monty ; chanté par François Manetta.']","Manetta, François, né 1879",1922,"1 disque : analogique, 80 r/min ; 25 cm"
"['Nuits de Mexique ""It happened in Monterey""', ' [enregistrement sonore] = Beaudry-Wayne ; [interprété par] Albert Marier. Je suivrai tes pas = ""I\'m following you""', ' Beaudry-Macdonald ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ô Canada, mon pays, mes amours Ô Canada terre de nos aieux', ' Lavallée ; [interprété par] Joseph Saucier [enregistrement sonore]', ' [interprété par] Joseph Saucier.']","Saucier, Joseph, 1869-1941","1916, 1910","1 disque : analogique, 80 r/min ; 25 cm"
"['Ô Canada, mon pays, mes amours  [enregistrement sonore]', ' [paroles, Georges-Étienne Cartier ; musique, J.B. Labelle ; interprété par] Victor Occelier, baryton']","Occelier, Victor, m. 1916",1903,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ô Canada, terre de nos aïeux Dans les prisons de Nantes', ' [interprété par] M. Joseph Saucier, Montréal [enregistrement sonore] ;']","Lavallée, Calixa, 1842-1891","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm"
"['O Canada, terre de nos aieux  [enregistrement sonore]', ' Hon. juge Routhier-Lavallée. Ô Canada, mon pays mes amours!', ' Cartier-Labelle']","Lavallée, Calixa, 1842-1891",1919,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ô Carillon Le laboureur', "" Maurice Morisset-Oscar O'Brien [enregistrement sonore]"", ' Octave Crémazie- Ch. W. Sabatier.']","Sabatier, Charles Wugk, 1819-1862",1945,"1 disque : analogique, 78 r/min ; 25 cm"
"['O Leilani sur l\'air ""Sweet Leilani""', ' [enregistrement sonore] : Parent-Owens ; [interprété par] Lionel Parent. Bohémiennes [sic] aux yeux noirs', ' Charlys-Himmel ; [interprété par] Lionel Parent']","Parent, Lionel, 1905-1980",1937,"1 disque : analogique, 78 r/min ; 25 cm"
"['O ma chérie  [enregistrement sonore]', "" Fogg ; chanté par Hector Pellerin. Moi j'le fais"", ' Christiné ; chanté par Hector Pellerin']","Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Obstination J'ai pleuré en rêve"", ' Georges Hue [enregistrement sonore]', ' H. de Fontenailles.']","Fontenailles, Henri de",1918,"1 disque : analogique, 78 r/min ; 25 cm"
"['Oh! [sic] Canada, mon pays, mes amours Musette du XVIIe siècle', ' [enregistrement sonore] ; [interprété par] Xavier Mercier, ténor, avec orch.']","Mercier, Xavier, 1867-1932",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"[""L'oiseau moqueur Bonjour mon bel oiseau bleu = My blackbirds are bluebirds now"", ' Beaudry-Friend ; [interprété par] Albert Marier [enregistrement sonore]', ' arrangement de R. Beaudry ; [interprété par] Albert Marier.']","Marier, Albert, 1895-1971",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"[""On est Canayen ou ben on l'est pas Estimez vous pas tant"", ' [enregistrement sonore] ; Eugène Daignault']","Daignault, Eugène, 1895-1960",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"[""On n'a pas tous les jours vingt ans C'est à Robinson"", ' Letraz-Delettre ; [interprété par] Lionel Parent [enregistrement sonore]', ' Pothier-Raiter ; [interprété par] Lionel Parent.']","Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm"
"['On pleure!-- on rit!--  [enregistrement sonore]', "" Faucher-Krier ; [interprété par] Ch. Dalberty. Quand on n'a plus rien à se dire"", ' Comte-Miro ; [interprété par] Ch. Dalberty']","Dalberty, Charles",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['On revient toujours à sa maman Gee! but I hate to go home alone ; Tu me rappelles ma mère = You remind me of my mother', ' [interprété par] J.H. Germain [enregistrement sonore] =']","Germain, J.-H. (J.-Hervey), 1888-1961",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['On s\'était dit sur l\'air de ""When lights are low""', ' [enregistrement sonore] : Brisson-Kahn-Koehler-Fiorita ; [interprété par] Olivier Gélinas. Pour nous aimer toujours : sur l\'air de ""What did I get by loving you""', ' Beaudry-Reed ; [interprété par] Olivier Gélinas']","Gélinas, Olivier",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les oranges sont mûres Le 25 de mai', ' [enregistrement sonore] ; [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Où y a des filles y a des garçons  [enregistrement sonore]', "" Borel-Clerc ; [interprété par] Larry Larrivée. On ne sait jamais ce que l'on veut"", ' R. Beaudry ; [interprété par] Larry Larrivée']","Larrivée, Larry",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Où y a des filles y a des garçons Where there are girls, there are boys ; Les cerisettes = Cherry trees', ' [enregistrement sonore] = Charles L. Borel-Clerc ; [interprété par] Louis Chartier']","Borel-Clerc, Charles, 1879-1959",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Oui! des bananes on en a Yes! we have no bananas : sur l\'air de ""Yes we have no bananas""', ' [enregistrement sonore] = Nochor-Silver-Cohn ; [interprété par] Hector Pellerin. J\'ignorais ton chagrin : sur l\'air de ""I never thought you\'d care""', ' Lapierre-Howard ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['My courtship  [enregistrement sonore]', ' [interprété par] Robert Price']","Price, Robert",1900,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ous\'que tu travailles sur l\'air de ""Where do you work-a, John?""', ' [enregistrement sonore] : Beaudry-Weinberg- Marks-Warren ; [interprété par] Eugène Daignault. Les souliers de ma mignonne', ' [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Ouvre à l'amour Ivresse d'oiseaux"", ' [enregistrement sonore] ; chanté par P.A. Asselin, ténor']","Asselin, P.A. (Pierre-Aurèle), 1881-1964",1918,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Les p'tits Canayens on les embête pas La petite femme"", ' [interprété par] Mde J. Béliveau & Eug. Daignault [enregistrement sonore]', ' A. Leclaire ; [interprété par] Eug. Daignault.']","Daignault, Eugène, 1895-1960",1931,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Les p'tits Canayens on les embête pas  [enregistrement sonore]"", ' Leclair ; [interprété par] Eug. Daignaut. Et, La petite femme', "" [interprété par] Mde J. Béliveau & Eug. Daignault. Les filles d'aujourd'hui ; et, Charlotte"", ' Beaudry ; [interprété par] Larry Larrivée']","Daignault, Eugène, 1895-1960",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Les p'tits Latour La Marion et le bossu"", ' [enregistrement sonore] ; [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"['Paillase Air des sanglots', ' [enregistrement sonore] : Leoncavalo. Carmen : Romance de la fleur', ' Bizet']","Leoncavallo, Ruggiero, 1858-1919",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['La Paimpolaise Le diable en bouteille', ' [enregistrement sonore] ; Botrel ; [interprété par] Théodore Botrel']","Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"['Paméla Chantez-nous des chansons françaises', ' Spencer ; chanté par Alexandre Desmarteau [enregistrement sonore]', ' chanté par Alexandre Desmarteau et Blanche Gauthier.']","Desmarteau, Alexandre, 1885-1926",1921,"1 disque : analogique, 80 r/min ; 25 cm"
"['Panis angelicus  [enregistrement sonore]', ' [musique, César Franck ; interprété par] Joseph Saucier, baryton']","Franck, César, 1822-1890",1900,"1 disque : analogique, 78 r/min ; 25 cm"
"['Par le petit doigt Le fil cassé', ' [enregistrement sonore] ; Botrel ; [interprété par] Théodore Botrel']","Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"['Paradis  [enregistrement sonore]', ' Nel-Brown-Clifford-Brown ; [interprété par] Albert Marier . &, Berceuse des forêts', ' Petkere-Young ; [interprété par] Albert Marier. Une heure près de toi', ' Homez-Robin-Whiting ; [interprété par] Albert Marier. &, Auf Wiedersehen, chérie', ' Nel-Hoffman-Nelson-Goodhart-Ager ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1932,"1 disque : analogique, 78 r/min ; 25 cm"
"['Paradis sur l\'air de ""Paradise""', ' [enregistrement sonore] : André-Nel-Brown ; [interprété par] Fernand Perron. Le sourire de Paris', ' Charlys ; [interprété par] Fernand Perron']","Perron, Fernand, 1903-1953",1931,"1 disque : analogique, 78 r/min ; 25 cm"
"['Parfums du soir  [enregistrement sonore]', ' Bénech ; [interprété par] J.F. DeBelleval, baryton. Secrets de femme', ' O. Crémieux ; [interprété par] J.F. DeBelleval, baryton']","Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Parlez-moi d'amour Vieillir, c'est souffrir"", ' [interprété par] Lionel Parent [enregistrement sonore]', ' Lenoir ; [interprété par] Lionel Parent.']","Parent, Lionel, 1905-1980",1945,"1 disque : analogique, 78 r/min ; 25 cm"
"['Parmi les roses Je pense à vous : romance ""Maître Pathlelin"" [sic]', ' de Leuven-Langle-Bazin ; [interprété par] Roméo Mousseau [enregistrement sonore]', ' Nastorg-Ferda-Esclavy ; [interprété par] Roméo Mousseau.']","Mousseau, Roméo",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Parmi mes souvenirs Among my souvenirs', ' [enregistrement sonore] = Beaudry-Leslie-Nicholls ; [interprété par] Albert Marier. Mon coeur', ' H. Christiné ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Parmi mes souvenirs sur l\'air de ""Among my souvenirs""', ' [enregistrement sonore] : Poirier-Leslie-Nicholls ; [interprété par] Fernand Perron. Diane : sur l\'air de ""Diane""', ' Poirier-Rapée-Pollack ; [interprété par] Fernand Perron']","Perron, Fernand, 1903-1953",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Pastourelle  [enregistrement sonore]', "" Auguin ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris. Au rossignol : chanson normande"", "" Gédalge ; [interprété par] Salvator Issaurel de l'Opéra comique, Paris""]",Auguin,1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['Paul Jones en chanso[n]nette 1ère partie ; Paul Jones en chansonette : 2ème partie', ' [enregistrement sonore] : [interprété par] Tommy Duchesne et ses Chevaliers du folklore (enrg.) ; refrain par Fernand Perron']","Duchesne, Tommy, 1909-1986",1939,"1 disque : analogique, 78 r/min ; 25 cm"
"['Pauvre amoureux Lonesome lover', ' [enregistrement sonore] = Beaudry-Monaca ; [interprété par] Albert Marier. Ma Jennie Lee = Sweet Jennie Lee', ' Beaudry-Donaldson ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1931,"1 disque : analogique, 78 r/min ; 25 cm"
"['Pauvre bonhomme sur l\'air de ""Poor papa""', ' [enregistrement sonore] : Beaudry-Rose-Woods ; [interprété par] A. Lafleur. La toune', ' R. Brisson ; [interprété par] A. Lafleur']","Lafleur, A. (Arthur)",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"['Pauvre laboureur Ô Canada, mon pays, mes amours!', ' J.B. Labelle ; [interprété par] Rodolphe Plamondon [enregistrement sonore]', ' harmonisation de Julien Tiersot ; [interprété par] Rodolphe Plamondon.']","Plamondon, Rodolphe, 1876-1940",1925,"1 disque : analogique, 78 r/min ; 25 cm"
"['Peggy chansonnette', ' [enregistrement sonore] : Beaudry-Moret. La dernière lettre = The last letter : valse chantée', ' Millandy-Triandaphy']","Moret, Ernest",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['La pendulette et le coucou Darling, je vous aime beaucoup', ' Sosenko ; [interprété par] Lionel Parent [enregistrement sonore]', ' Willemetz-Pearly ; [interprété par] Lionel Parent.']","Parent, Lionel, 1905-1980",1938,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Pensée d'automne  [enregistrement sonore]"", ' Massenet. Air du laboureur', ' Haydn']","Massenet, Jules, 1842-1912",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"['Le père la neige folklore ; Youp! youp! sur la rivière : folklore', ' [enregistrement sonore] : [interprété par] Conrad Gauthier, folkloriste']","Gauthier, Conrad, 1885-1964",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le père la neige Mon chapeau de paille', ' [enregistrement sonore] ; [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le perroquet de ma femme Le farceur canadien ; Le gas [i.e. gars] d'esemption"", ' [enregistrement sonore] ; Louis Vérande ; monologue[s] comique[s] by Louis Verande']","Vérande, Louis, né ca 1865",1910,"1 disque : analogique, 80 r/min ; 25 cm"
"['Personnalité Personality : du film ""Road to Utopia""', "" [enregistrement sonore] = Johnny Burke-James Van Heusen ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux. Sous la lune = In a moon mist : d'après une mélodie de B. Godard"", ' Jack Lawrence ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux']","Robidoux, Fernand, 1920-1998",1946,"1 disque : analogique, 78 r/min ; 25 cm"
"['Personne tango chanté', ' [enregistrement sonore] : Aubert-Moretti ; [interprété par] Ludovic Huot. Ton amour est comme une rose', ' Bellecour-Ackermans ; [interprété par] Ludovic Huot']","Huot, Ludovic, 1897-1968",1934,"1 disque : analogique, 78 r/min ; 25 cm"
"['Un petit bonhomme avec un nez pointu Chez ma tante Gervais', ' [enregistrement sonore] ; Bolduc ; [interprété par] Mde Ed. Bolduc']","Bolduc, Édouard, Mme, 1894-1941",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le petit Chaperon Rouge chanson pour les enfants ; Le meurtre du Polichinelle : chanson pour les enfants', ' [enregistrement sonore] : [interprété par] Charles Marchand.']","Marchand, Charles, 1890-1930",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le petit cotillon blanc vieille chanson', "" [enregistrement sonore] : [interprété par] Ovila Légaré. J'en arrache : chanson comique"", ' Légaré ; [interprété par] Ovila Légaré']","Légaré, Ovila, 1901-1978",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le petit Grégoire Dors, mon gâs!', ' [enregistrement sonore] ; Botrel ; [interprété par] M. Théodore Botrel']","Botrel, Théodore, 1868-1925",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le petit mousse vieille romance', ' [enregistrement sonore] : [interprété par] Arthur Lapierre. Lison est revenue', ' Botrel-Dihau ; [interprété par] Arthur Lapierre']","Lapierre, Arthur",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Un petit soulier, madame vieille chanson canadienne ; La destinée la rose au bois : vieille chanson canadienne', ' [enregistrement sonore] : [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Petite fleur des neiges  [enregistrement sonore]', "" Dumont-Benech ; [interprété par] Jean Cartier. Dis-moi souvent ces mots d'amour"", ' R. Beaudry ; [interprété par] Léo Brunet']","Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Petite fumée  [enregistrement sonore]', ' Cazes ; [interprété par] Albert Marier. Quand on revoit tout ça', ' Demoulins ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1931,"1 disque : analogique, 78 r/min ; 25 cm"
"['Une petite valse Je voudrais un joli bateau', ' Valmaire-Parera ; [interprété par] Roméo Mousseau [enregistrement sonore]', ' Simons-Marceau ; [interprété par] Roméo Mousseau.']","Mousseau, Roméo",1935,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les petits Latour Elle a du sentiment', ' [enregistrement sonore] ; [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Les petits Latour Mon père n'avait fille que moi"", ' [enregistrement sonore] ; [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les petits pieds Le prince et le pot au lait', ' [enregistrement sonore] ; [interprété par] Eugène Daignault']","Daignault, Eugène, 1895-1960",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Les petits qui n'ont pas de nid  [enregistrement sonore]"", "" Desmoulins ; [interprété par] Jean Grimaldi. C'est une chanson dans la nuit"", ' Dumont-Benech ; [interprété par] Jean Grimaldi']","Grimaldi, Jean, 1898-1996",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Un peu de ça Les vieilles filles parlons en donc', ' [enregistrement sonore] ; [interprété par] J.O. LaMadeleine & Eug. Daignault']","LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Phrynette Quand tu m'aimais"", ' [enregistrement sonore] ; [interprété par] Torcom Bézazian, baryton avec orchestre']","Bézazian, Torcom",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Les pieds de ma soeur L'enterrement de belle-maman"", ' [enregistrement sonore] ; [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Pierrot n'a pas de culottes Brasse ton p'tit sac de blé"", ' [enregistrement sonore] ; [interprété par] Ovila Légaré (Joe Montferrand)']","Légaré, Ovila, 1901-1978",1927,"1 disque : analogique, 78 r/min ; 25 cm"
